question_id,question_num,skill_id,part,interaction_rows,correct_rows,accuracy,eligible_item,smoothed_accuracy,raw_item_shift,item_shift_se,item_shift_shrinkage,shrunk_item_shift,implied_mastery_prevalence,item_prior_variance
q4230,4230,71,5,9526,5779,0.6066554692420744,True,0.6066442741681537,-0.04107239778926275,0.023421730698311966,0.999392069916689,-0.11631241505826055,0.5382514702336331,0.9018207639470124
q4144,4144,71,5,5151,3152,0.6119200155309649,True,0.6118982919254659,-0.01643196893094631,0.031909210816995534,0.9988722266337879,-0.09163927401127366,0.5382514702336331,0.9018207639470124
q11541,11541,71,6,4176,2586,0.6192528735632183,True,0.6192243236772803,0.018107793814104094,0.03553582000077514,0.9986016858669261,-0.057122988553651784,0.5382514702336331,0.9018207639470124
q4184,4184,71,5,4702,2914,0.6197362824330073,True,0.6197108228790134,0.020409324141502573,0.03349602974132319,0.9987574140099446,-0.05483322618886563,0.5382514702336331,0.9018207639470124
q4219,4219,71,5,3487,2183,0.6260395755663895,True,0.6260034403669725,0.05027087971316564,0.03899327750671796,0.9983168313102525,-0.024997744025291452,0.5382514702336331,0.9018207639470124
q11536,11536,71,6,2968,1870,0.6300539083557951,True,0.63001010441226,0.06937717373235137,0.04233545812919244,0.9980165281973666,-0.0059218272445167265,0.5382514702336331,0.9018207639470124
q4719,4719,71,5,5460,3447,0.6313186813186813,True,0.6312946346822926,0.07551848304721279,0.03123296762534178,0.9989194701977457,0.0002074885092333226,0.5382514702336331,0.9018207639470124
q17169,17169,71,5,1714,1084,0.632438739789965,True,0.6323615160349855,0.08062519449399222,0.05575947048981371,0.9965642436950721,0.005296165328918977,0.5382514702336331,0.9018207639470124
q4710,4710,71,5,3690,2335,0.6327913279132791,True,0.6327553508534273,0.08251169854721913,0.038014867827205756,0.9984001054558546,0.007189407723132885,0.5382514702336331,0.9018207639470124
q4221,4221,71,5,3622,2301,0.635284373274434,True,0.6352470328457079,0.094464581517051,0.0384123200302722,0.9983665311386093,0.01912252426457348,0.5382514702336331,0.9018207639470124
q10103,10103,71,5,4822,3065,0.6356283699709664,True,0.635600248807796,0.09616147065225826,0.033297746148511796,0.9987720637172132,0.02082509722257863,0.5382514702336331,0.9018207639470124
q4870,4870,71,5,7401,4721,0.6378867720578301,True,0.6378681437449338,0.10707155592567297,0.026905768941961113,0.9991979118431348,0.031735310877560347,0.5382514702336331,0.9018207639470124
q4644,4644,71,5,3743,2392,0.6390595778787069,True,0.6390224358974359,0.11263446653513043,0.03785145655795359,0.9984138087826105,0.03726449391769379,0.5382514702336331,0.9018207639470124
q9097,9097,71,5,4755,3048,0.6410094637223974,True,0.6409798149705634,0.12208339323886531,0.033614429385449625,0.9987486250681732,0.04671409305282352,0.5382514702336331,0.9018207639470124
q17185,17185,71,5,1300,840,0.6461538461538462,True,0.6460415065334358,0.1466117207998934,0.06442627101540868,0.9954184603392903,0.07097428256845865,0.5382514702336331,0.9018207639470124
q5386,5386,71,5,4852,3138,0.6467436108821105,True,0.6467133731712343,0.14987792492974647,0.03336874598758206,0.9987668280114274,0.07447520070519287,0.5382514702336331,0.9018207639470124
q4884,4884,71,5,4383,2839,0.647729865389003,True,0.6476961678832117,0.15466016304568078,0.03512537238199749,0.9986337571997809,0.07924098241091672,0.5382514702336331,0.9018207639470124
q17056,17056,71,5,1681,1089,0.6478286734086853,True,0.6477407847800237,0.15487739429944178,0.05670911133411574,0.9964466376296215,0.07928389515311868,0.5382514702336331,0.9018207639470124
q4803,4803,71,5,2968,1924,0.6482479784366577,True,0.6481980464802964,0.15710435545800241,0.042693288792724986,0.9979829247412768,0.08162860154270292,0.5382514702336331,0.9018207639470124
q4701,4701,71,5,3536,2299,0.6501696832579186,True,0.6501272264631043,0.16651280995127427,0.03915330397091396,0.9983030111735806,0.09104727101074904,0.5382514702336331,0.9018207639470124
q4773,4773,71,5,5415,3523,0.6506001846722068,True,0.6505723781388478,0.16868677535789797,0.03164789008378967,0.9988906024052846,0.09327241414431098,0.5382514702336331,0.9018207639470124
q4866,4866,71,5,3726,2425,0.6508319914117016,True,0.6507915213308291,0.1697574102687189,0.038155121305062004,0.998388297318336,0.09429442026753405,0.5382514702336331,0.9018207639470124
q5633,5633,71,5,4022,2618,0.6509199403281949,True,0.6508824260502113,0.17020161051296273,0.03672633913292373,0.9985065662040357,0.09474912722701202,0.5382514702336331,0.9018207639470124
q6432,6432,71,5,20501,13477,0.6573825667040633,True,0.6573748902546093,0.20205165815458012,0.01632414764398767,0.9997045986419365,0.12670344862617855,0.5382514702336331,0.9018207639470124
q10815,10815,71,6,4428,2940,0.6639566395663956,True,0.6639196206818695,0.2344179009261687,0.03524870101257349,0.9986241595548372,0.15888822480251397,0.5382514702336331,0.9018207639470124
q17336,17336,71,5,1932,1292,0.6687370600414079,True,0.6686497672012416,0.2579816261286226,0.05350127342029153,0.9968360345199914,0.18209289174799043,0.5382514702336331,0.9018207639470124
q4857,4857,71,5,4165,2789,0.6696278511404562,True,0.6695871339414307,0.26266891502002193,0.03646366286472096,0.9985278213191421,0.18708232025543511,0.5382514702336331,0.9018207639470124
q4658,4658,71,5,5043,3377,0.669641086654769,True,0.6696074544012688,0.26277059312040807,0.033138863169223945,0.9987837399421744,0.18723182312727135,0.5382514702336331,0.9018207639470124
q4808,4808,71,5,3427,2295,0.6696819375547126,True,0.66963243873979,0.26289561185801796,0.04019862116357532,0.9982113532073565,0.18724931873450784,0.5382514702336331,0.9018207639470124
q5385,5385,71,5,10864,7277,0.6698269513991163,True,0.6698113207547169,0.2637908407519695,0.022582014933220377,0.9994348553229626,0.1883735521453643,0.5382514702336331,0.9018207639470124
q4674,4674,71,5,2803,1882,0.6714234748483767,True,0.6713623395149786,0.27156220524827246,0.044492828658423536,0.997809680262207,0.19582158175834505,0.5382514702336331,0.9018207639470124
q4695,4695,71,5,6905,4674,0.6769007965242578,True,0.6768751810020273,0.2993202564370347,0.028446720620795108,0.9991034909850854,0.22380865981515788,0.5382514702336331,0.9018207639470124
q5038,5038,71,5,3335,2263,0.6785607196401799,True,0.6785071942446043,0.3075794980386879,0.040971196333416386,0.9981420696863241,0.2318371888301804,0.5382514702336331,0.9018207639470124
q4669,4669,71,5,3313,2249,0.6788409296709931,True,0.6787869643934822,0.3089973093700603,0.04111425832080202,0.9981290964207709,0.233249334289371,0.5382514702336331,0.9018207639470124
q4648,4648,71,5,3928,2672,0.6802443991853361,True,0.6801985237974039,0.31615960251051667,0.037793659495849403,0.9984186414809432,0.2404679640596287,0.5382514702336331,0.9018207639470124
q17330,17330,71,5,1514,1031,0.6809775429326288,True,0.6808580858085809,0.31951132784409336,0.06088886873522063,0.9959057550488207,0.2432007408455186,0.5382514702336331,0.9018207639470124
q10650,10650,71,6,5032,3442,0.6840222575516693,True,0.6839856944168488,0.33544984072199885,0.0334747390321297,0.9987589911704753,0.2598162357405026,0.5382514702336331,0.9018207639470124
q4705,4705,71,5,4399,3011,0.6844737440327348,True,0.6844318181818182,0.3377294254810678,0.03581232292886726,0.9985798717678853,0.26204598724197725,0.5382514702336331,0.9018207639470124
q8390,8390,71,5,4623,3166,0.6848366861345446,True,0.6847967128027682,0.33959509565371576,0.034942588105224916,0.9986479202477178,0.26392699207033876,0.5382514702336331,0.9018207639470124
q4873,4873,71,5,4079,2795,0.6852169649423878,True,0.685171568627451,0.3415127747562519,0.03720850532396921,0.9984671558445284,0.26579395847128917,0.5382514702336331,0.9018207639470124
q17167,17167,71,5,647,445,0.6877897990726429,True,0.6875,0.35344921057038325,0.09351140469639634,0.990396752127563,0.2754674080857259,0.5382514702336331,0.9018207639470124
q4722,4722,71,5,2892,1990,0.6881051175656985,True,0.688040096785344,0.3562240921490249,0.044272827575621836,0.9978312405406745,0.28030408862662864,0.5382514702336331,0.9018207639470124
q4698,4698,71,5,3685,2540,0.689280868385346,True,0.6892295170916983,0.3623432819649018,0.03925429002538158,0.9982942609276962,0.2865429092964414,0.5382514702336331,0.9018207639470124
q4888,4888,71,5,4148,2866,0.6909353905496625,True,0.6908893709327549,0.3709018535509999,0.03704174562609673,0.9984808439176238,0.29514203446072856,0.5382514702336331,0.9018207639470124
q4879,4879,71,5,6367,4400,0.691063295115439,True,0.6910332914572864,0.3716449999263635,0.029902337613457616,0.9990094881771223,0.29604070727024767,0.5382514702336331,0.9018207639470124
q4668,4668,71,5,7923,5486,0.6924144894610628,True,0.6923902069661787,0.37865995034007127,0.02683162232763826,0.9992023230012677,0.3031072055784604,0.5382514702336331,0.9018207639470124
q4653,4653,71,5,5997,4156,0.6930131732532934,True,0.6929809936645549,0.38171895955603213,0.03085296082008247,0.9989455759750967,0.306085105301693,0.5382514702336331,0.9018207639470124
q4875,4875,71,5,3382,2347,0.6939680662329982,True,0.6939107301211942,0.38653891704754323,0.041108858010112985,0.9981295869513588,0.31064602176243683,0.5382514702336331,0.9018207639470124
q4882,4882,71,5,2950,2054,0.696271186440678,True,0.6962046763808878,0.3984625268340741,0.044087640191176926,0.9978493069244103,0.32245675649054967,0.5382514702336331,0.9018207639470124
q4889,4889,71,5,3417,2409,0.7050043898156277,True,0.7049444119368051,0.4443131767778582,0.041233906494772515,0.9981182119212317,0.36830802234998367,0.5382514702336331,0.9018207639470124
q6229,6229,71,5,2829,1998,0.7062566277836692,True,0.7061837455830389,0.45087121489317966,0.0453591605033573,0.9977237492817189,0.3747055750630091,0.5382514702336331,0.9018207639470124
q4649,4649,71,5,7898,5590,0.7077741200303874,True,0.7077478161792632,0.459168241352247,0.027183466472628294,0.9991812831377896,0.3835432006698982,0.5382514702336331,0.9018207639470124
q4657,4657,71,5,4477,3170,0.7080634353361626,True,0.7080169718624386,0.4605983899654444,0.03611113498689251,0.998556108633289,0.3847313063994696,0.5382514702336331,0.9018207639470124
q4362,4362,71,5,3385,2399,0.7087149187592319,True,0.708653278204371,0.4639821333839924,0.0415488125666944,0.9980894146112856,0.3879287734583389,0.5382514702336331,0.9018207639470124
q4562,4562,71,5,4434,3143,0.7088407758231845,True,0.708793686583991,0.4647293184688667,0.036308116915685223,0.9985403362154018,0.38885012821881143,0.5382514702336331,0.9018207639470124
q4724,4724,71,5,5720,4057,0.7092657342657342,True,0.7092291557420032,0.46704788001925246,0.03197901848793197,0.9988672923798099,0.3912933863117859,0.5382514702336331,0.9018207639470124
q6736,6736,71,5,6189,4393,0.7098077233801907,True,0.7097738287560582,0.469950450997412,0.03075705772341197,0.9989521140552092,0.3942261435245933,0.5382514702336331,0.9018207639470124
q4681,4681,71,5,2907,2066,0.7106983144134847,True,0.7106258596973866,0.47449671301104496,0.04490452497792447,0.9977690491081587,0.398295378677745,0.5382514702336331,0.9018207639470124
q4863,4863,71,5,3589,2552,0.7110615770409585,True,0.7110027855153204,0.47651017182819844,0.0404270597436614,0.9981910034716436,0.4004736334053423,0.5382514702336331,0.9018207639470124
q4626,4626,71,5,4651,3330,0.7159750591270695,True,0.7159286328460877,0.5029528158726493,0.03565822556859174,0.9985920496844913,0.42703994702142856,0.5382514702336331,0.9018207639470124
q6844,6844,71,6,20414,14629,0.7166160478103263,True,0.7166054371785452,0.5066051774058978,0.017031455862014145,0.9996784536026982,0.4311557261451041,0.5382514702336331,0.9018207639470124
q4229,4229,71,5,3366,2416,0.7177658942364825,True,0.7177012177012178,0.5125285579095453,0.04197659875643257,0.9980499464514843,0.43636518971300164,0.5382514702336331,0.9018207639470124
q4850,4850,71,5,3556,2564,0.7210348706411699,True,0.7209727298285071,0.5302879705540395,0.04095506133352862,0.9981435300371813,0.45413254894967797,0.5382514702336331,0.9018207639470124
q4662,4662,71,5,2269,1639,0.7223446452181578,True,0.7222466960352423,0.537234547281092,0.051323936120922016,0.9970875868008958,0.46057846427749627,0.5382514702336331,0.9018207639470124
q5387,5387,71,5,5063,3660,0.7228915662650602,True,0.722847551342812,0.5405169347808985,0.0343807694205077,0.998690992647746,0.4645972063930671,0.5382514702336331,0.9018207639470124
q4232,4232,71,5,3180,2300,0.7232704402515723,True,0.7232002514932411,0.5424455172683217,0.04339261547262351,0.9979164419566675,0.4661614448105873,0.5382514702336331,0.9018207639470124
q17262,17262,71,5,1413,1027,0.726822363765039,True,0.7266619519094767,0.561447140084612,0.06528583152950869,0.9952959720236663,0.483849570901934,0.5382514702336331,0.9018207639470124
q4745,4745,71,5,2780,2024,0.7280575539568346,True,0.7279755483638979,0.5686927580779187,0.04660826602279563,0.9975969612211776,0.4921963719300829,0.5382514702336331,0.9018207639470124
q10733,10733,71,6,4527,3301,0.7291804727192401,True,0.7291298586572438,0.5750760277357765,0.03656547027098577,0.9985196013146918,0.49902540580745924,0.5382514702336331,0.9018207639470124
q11903,11903,71,6,2161,1579,0.7306802406293382,True,0.7305735430157262,0.5830811717086269,0.05298812463172755,0.9968962493050565,0.5061944088738085,0.5382514702336331,0.9018207639470124
q4233,4233,71,5,3757,2747,0.731168485493745,True,0.7311069717935071,0.586045148887967,0.04021097721263624,0.9982102554361918,0.50982029471203,0.5382514702336331,0.9018207639470124
q4740,4740,71,5,4057,2968,0.7315750554596993,True,0.7315179891572203,0.5883312302701454,0.03871100855147067,0.9983410714540223,0.5121693958861476,0.5382514702336331,0.9018207639470124
q5085,5085,71,5,2417,1772,0.7331402565163426,True,0.7330438378825476,0.5968354901451077,0.05022137564582825,0.9972110286586382,0.5200702025491369,0.5382514702336331,0.9018207639470124
q4227,4227,71,5,2765,2031,0.7345388788426763,True,0.7344540853217643,0.6047201898962145,0.04701925619364596,0.9975544986307906,0.5281147483372779,0.5382514702336331,0.9018207639470124
q4801,4801,71,5,2741,2017,0.7358628237869391,True,0.7357768052516411,0.6121374031516557,0.04728489663879253,0.99752685685019,0.5354989839435358,0.5382514702336331,0.9018207639470124
q17238,17238,71,5,1324,975,0.736404833836858,True,0.7362264150943396,0.6146634812942492,0.06805152885010052,0.9948910568559938,0.5365971888602342,0.5382514702336331,0.9018207639470124
q4639,4639,71,5,3506,2593,0.7395892755276668,True,0.7395209580838323,0.6332500377455743,0.041964978448405785,0.9980510238578943,0.5568518573262377,0.5382514702336331,0.9018207639470124
q4634,4634,71,5,2819,2088,0.7406881873004612,True,0.7406028368794326,0.6393834137249577,0.04684902588779267,0.9975721312349556,0.5627031492743321,0.5382514702336331,0.9018207639470124
q4706,4706,71,5,3658,2710,0.7408419901585566,True,0.7407761683520088,0.6403674525750905,0.041135767208598684,0.998127142052756,0.5639984115787223,0.5382514702336331,0.9018207639470124
q4222,4222,71,5,2756,2042,0.7409288824383164,True,0.740841494377947,0.6407384220240994,0.047392647857510704,0.9975156006128943,0.5640229038142539,0.5382514702336331,0.9018207639470124
q17200,17200,71,5,1879,1394,0.7418839808408728,True,0.7417553191489362,0.6459335540815271,0.05744487134889649,0.9963541731755248,0.5685423921310755,0.5382514702336331,0.9018207639470124
q4637,4637,71,5,2231,1659,0.7436127297176154,True,0.7435035842293907,0.6559027261660275,0.05281502702721138,0.9969164319531725,0.5788016612641034,0.5382514702336331,0.9018207639470124
q8186,8186,71,5,4604,3432,0.7454387489139879,True,0.745385450597177,0.6666787105350803,0.036841273711757515,0.998497218285332,0.590479243509603,0.5382514702336331,0.9018207639470124
q5383,5383,71,5,1938,1447,0.7466460268317854,True,0.7465188241361527,0.6731914919036395,0.05684274893791255,0.9964299304357143,0.5957462460377003,0.5382514702336331,0.9018207639470124
q4738,4738,71,5,3556,2658,0.7474690663667042,True,0.7473994939555806,0.6782641399192305,0.04200730658111597,0.9980470978729341,0.6017758609028375,0.5382514702336331,0.9018207639470124
q4349,4349,71,5,2278,1705,0.7484635645302897,True,0.748354541465555,0.6837771693003636,0.0525332652412805,0.9969491450094303,0.6066100564518154,0.5382514702336331,0.9018207639470124
q4726,4726,71,5,2271,1701,0.7490092470277411,True,0.748899647887324,0.686929429463048,0.05264471859474698,0.9969362257346944,0.609744797856357,0.5382514702336331,0.9018207639470124
q6238,6238,71,5,2652,1988,0.7496229260935143,True,0.7495288352808142,0.6905730306716483,0.0487509368290765,0.9973715321511039,0.6136450635031436,0.5382514702336331,0.9018207639470124
q4679,4679,71,5,2800,2099,0.7496428571428572,True,0.7495537308104249,0.6907173129225255,0.047446768920446566,0.9975099372826268,0.613874141936263,0.5382514702336331,0.9018207639470124
q4881,4881,71,5,3273,2454,0.7497708524289642,True,0.7496945632254124,0.6915336709486285,0.043892423045787575,0.9978682704975358,0.6149092803128435,0.5382514702336331,0.9018207639470124
q4677,4677,71,5,3509,2632,0.750071245369051,True,0.75,0.6933051358506442,0.04240509637405389,0.998010010540103,0.6167645634785731,0.5382514702336331,0.9018207639470124
q4868,4868,71,5,2774,2087,0.7523431867339582,True,0.7522522522522522,0.7064082238314371,0.0478082179451999,0.9974719505035461,0.6295020081333653,0.5382514702336331,0.9018207639470124
q4968,4968,71,5,2196,1653,0.7527322404371585,True,0.7526172052799271,0.7085382191952143,0.05375178068446958,0.9968064309340339,0.6312051935041091,0.5382514702336331,0.9018207639470124
q4005,4005,71,5,2904,2191,0.7544765840220385,True,0.7543889845094665,0.7189062075627857,0.04683661370382481,0.997573414422614,0.6420336980586145,0.5382514702336331,0.9018207639470124
q4105,4105,71,5,3292,2485,0.7548602673147023,True,0.7547828727604009,0.7212173292854925,0.04401019913368632,0.9978568396040907,0.6445222778304363,0.5382514702336331,0.9018207639470124
q4234,4234,71,5,2845,2148,0.7550087873462215,True,0.7549191848208011,0.7220176625547015,0.047347587648371346,0.9975203109162358,0.6451032604351339,0.5382514702336331,0.9018207639470124
q4694,4694,71,5,1843,1393,0.7558328811720022,True,0.7556941431670282,0.7265728837645534,0.058872427772584876,0.9961714198942506,0.6487687044945937,0.5382514702336331,0.9018207639470124
q4864,4864,71,5,2463,1862,0.7559886317498985,True,0.7558847402597403,0.7276945730881136,0.050940726186472794,0.9971307911587259,0.6505119776147227,0.5382514702336331,0.9018207639470124
q4348,4348,71,5,3547,2688,0.7578235128277417,True,0.757750845546787,0.7387053803592842,0.042541424065977614,0.997997220447913,0.6620659771009405,0.5382514702336331,0.9018207639470124
q4708,4708,71,5,2312,1756,0.759515570934256,True,0.7594033722438391,0.74849971997236,0.05278858195826433,0.996919509623399,0.6711151977926902,0.5382514702336331,0.9018207639470124
q4661,4661,71,5,5399,4100,0.7593998888683089,True,0.7593518518518518,0.7481937370849386,0.03454658232797167,0.9986783526654391,0.6719936530072014,0.5382514702336331,0.9018207639470124
q4860,4860,71,5,4756,3612,0.7594617325483599,True,0.7594071894050872,0.7485223919510248,0.03680977405163142,0.9984997831201526,0.6722016584142638,0.5382514702336331,0.9018207639470124
q4635,4635,71,5,2726,2082,0.7637564196625092,True,0.7636596993032636,0.7739204438767344,0.048860175669415126,0.9973597705911206,0.6967651839727484,0.5382514702336331,0.9018207639470124
q4704,4704,71,5,3551,2721,0.7662630245001408,True,0.7661880630630631,0.7891569259436017,0.04294209148606802,0.9979593946257701,0.7123894775436621,0.5382514702336331,0.9018207639470124
q4874,4874,71,5,1844,1416,0.7678958785249458,True,0.7677506775067751,0.7986256361026776,0.05969682532371767,0.9960638700435844,0.7204678046927281,0.5382514702336331,0.9018207639470124
q6923,6923,71,6,14528,11209,0.771544603524229,True,0.7715259136898617,0.8216701513565945,0.02137356881357133,0.9994936930195598,0.7459814942939987,0.5382514702336331,0.9018207639470124
q4361,4361,71,5,1651,1275,0.7722592368261659,True,0.7720944309927361,0.8251614882650327,0.06343121155745017,0.9955582668266841,0.7465200813571676,0.5382514702336331,0.9018207639470124
q4641,4641,71,5,1318,1021,0.7746585735963581,True,0.7744503411675512,0.839689434981175,0.0712028997863178,0.994409631279024,0.7601055063040829,0.5382514702336331,0.9018207639470124
q17565,17565,71,5,625,485,0.776,True,0.7755591054313099,0.8465606452479795,0.10350434409393368,0.9882599987886196,0.7621954006814936,0.5382514702336331,0.9018207639470124
q4643,4643,71,5,2622,2031,0.7745995423340961,True,0.7744948532215021,0.8399648626296536,0.05049471782742833,0.9971806725412675,0.7624982822521993,0.5382514702336331,0.9018207639470124
q4699,4699,71,5,3359,2603,0.7749330157785055,True,0.7748511904761904,0.8421710418820407,0.044635050125623764,0.9977956860701591,0.765169871004758,0.5382514702336331,0.9018207639470124
q5643,5643,71,5,2728,2116,0.7756598240469208,True,0.7755588127519237,0.8465588285645711,0.04957284118684821,0.9972823999291731,0.7691521146883096,0.5382514702336331,0.9018207639470124
q4666,4666,71,5,2633,2051,0.77895936194455,True,0.7788534548215642,0.8671072880004088,0.05067903372341541,0.9971601113077669,0.7895479039247206,0.5382514702336331,0.9018207639470124
q4890,4890,71,5,1707,1331,0.7797305213825425,True,0.7795667447306791,0.8715822897547655,0.06299526451343716,0.9956188443244963,0.7927829301692315,0.5382514702336331,0.9018207639470124
