target_success,width,floor,policy,n_independent_replications,latent_benefit_mean,latent_interval_low,latent_interval_high,observed_benefit_mean,observed_interval_low,observed_interval_high,expected_benefit_mean,expected_interval_low,expected_interval_high,mean_challenge_score,mean_effective_learning_power,mean_effective_learning_probability
0.7,0.12,0.5,maximum_response_information_gain,5,-0.012938404100617562,-0.013332891749105588,-0.012543916452129536,-0.0028333333333332876,-0.0033342917142501712,-0.002332374952416404,-0.0028420372063192034,-0.0029515688528967583,-0.0027325055597416485,0.7116417113377291,0.89843182141485,0.030544444698986078
0.7,0.12,0.5,two_corner_robust_response_information_gain,5,-0.010881012693078207,-0.01143072594776215,-0.010331299438394264,-0.0023400000000000087,-0.003352715514693876,-0.0013272844853061414,-0.0023413715583254003,-0.002481627852212277,-0.0022011152644385236,0.7323710155615417,0.9245747130291694,0.032146288224299616
0.7,0.18,0.1,blocked_median_item,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9221707283437001,1.2518443305965246,0.03775983535257058
0.7,0.18,0.1,interleaved_median_item,5,0.00011380874627328063,0.00011066020905930401,0.00011695728348725725,6.00000000000378e-05,-6.890468485153754e-05,0.00018890468485161316,2.4332377961777673e-05,2.3674095945224727e-05,2.499065997833062e-05,0.9220160317015142,1.2515929161166373,0.03776673682948249
0.7,0.18,0.1,maximum_response_information_gain,5,-0.018699067758555166,-0.019548200321791203,-0.01784993519531913,-0.004379999999999995,-0.0053456105485811785,-0.0034143894514188115,-0.004200481852338844,-0.004405284471893095,-0.003995679232784594,0.6715925538830478,0.8899106436897688,0.02991567573059331
0.7,0.18,0.1,two_corner_robust_response_information_gain,5,-0.014977750217611097,-0.015294862681874093,-0.014660637753348102,-0.0031800000000000383,-0.004518145412327692,-0.0018418545876723843,-0.003322040771819801,-0.003407760025024716,-0.0032363215186148857,0.7019692415487284,0.93076233966472,0.03265245922599822
0.7,0.18,0.25,blocked_median_item,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9343652743951771,1.1962556877758002,0.03627576998995056
0.7,0.18,0.25,interleaved_median_item,5,0.00010615159354672165,0.00010354228317018232,0.00010876090392326099,3.999999999998449e-05,-5.881440550218325e-05,0.00013881440550215222,2.2634520426878523e-05,2.2094659596711382e-05,2.3174381257045664e-05,0.9342291761234126,1.196058044430567,0.03628049943698883
0.7,0.18,0.25,maximum_response_information_gain,5,-0.014308378596572458,-0.014743005935596118,-0.013873751257548798,-0.0035666666666666624,-0.0053432540867480146,-0.0017900792465853105,-0.003161221888831922,-0.0032695996953538632,-0.003052844082309981,0.7251413441893655,0.9129076416177396,0.030804948841039202
0.7,0.18,0.25,two_corner_robust_response_information_gain,5,-0.011873647702169032,-0.012364068105912476,-0.011383227298425589,-0.0025266666666666883,-0.004549516476951065,-0.0005038168563823112,-0.0025768826689041902,-0.0027115409534364063,-0.002442224384371974,0.7490639142667255,0.9433725737364291,0.03236065901231479
0.7,0.18,0.5,blocked_median_item,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9559523590096857,1.1187023433997123,0.034149112886217275
0.7,0.18,0.5,interleaved_median_item,5,0.0001010529338071886,9.924528886327881e-05,0.0001028605787510984,1.3333333333331865e-05,-5.592337557887775e-05,8.259004224554148e-05,2.1412330444769977e-05,2.1022175523610308e-05,2.1802485365929647e-05,0.9558530943333624,1.1185778073201305,0.034151902703783134
0.7,0.18,0.5,maximum_response_information_gain,5,-0.007427771760596513,-0.0077010299372902,-0.007154513583902827,-0.002033333333333287,-0.0028678079088217687,-0.0011988587578448057,-0.0014799195174559187,-0.001571106532586263,-0.0013887325023255745,0.8201478528380145,0.9503568489663972,0.03217339504130615
0.7,0.18,0.5,two_corner_robust_response_information_gain,5,-0.00631165008425173,-0.006796385455227557,-0.005826914713275903,-0.001513333333333322,-0.002435384394299073,-0.0005912822723675711,-0.0012099228569387055,-0.0013133662581773947,-0.0011064794557000164,0.8365819856456467,0.9696794738445519,0.03298452849130609
0.7,0.25,0.1,blocked_median_item,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95704354974859,1.1574112089551707,0.03506028017441618
0.7,0.25,0.1,interleaved_median_item,5,0.00010559452299340189,0.00010426194700602069,0.00010692709898078308,-2.6666666666652626e-05,-0.0001297239474138976,7.639061408059236e-05,2.244639191434361e-05,2.215653779607317e-05,2.273624603261405e-05,0.9569473574747864,1.1572811322094645,0.03506337705645882
0.7,0.25,0.1,maximum_response_information_gain,5,-0.009882900609523093,-0.01032372300412359,-0.009442078214922597,-0.0022599999999999955,-0.003047149254885522,-0.0014728507451144692,-0.002074577930693844,-0.0021941741342975684,-0.001954981727090119,0.8003655144166032,0.9535265888780309,0.03185832808916662
0.7,0.25,0.1,two_corner_robust_response_information_gain,5,-0.008113636363791176,-0.008683135430728215,-0.007544137296854138,-0.0016600000000000614,-0.002062770657344711,-0.0012572293426554118,-0.0016415527420334918,-0.0017767848787462156,-0.0015063206053207681,0.8222075602171486,0.9797923586056323,0.03328313227223766
0.7,0.25,0.25,blocked_median_item,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9641499656278605,1.1262849983738412,0.034238421472578495
0.7,0.25,0.25,interleaved_median_item,5,9.872795617488217e-05,9.633270523985397e-05,0.00010112320710991037,1.999999999996449e-05,-0.00012807707227723388,0.00016807707227716286,2.0942313510641242e-05,2.0425731881175078e-05,2.1458895140107407e-05,0.9640692344757458,1.1261823420655974,0.03424060630100961
0.7,0.25,0.25,maximum_response_information_gain,5,-0.0071641870718417875,-0.007678940262609662,-0.006649433881073913,-0.0016933333333333579,-0.0021414041307846678,-0.0012452625358820477,-0.001404681580293543,-0.0015481919905446814,-0.0012611711700424048,0.835141358353962,0.9642422595117066,0.032667238187544315
0.7,0.25,0.25,two_corner_robust_response_information_gain,5,-0.00574316409745339,-0.006289031432600911,-0.005197296762305869,-0.0016666666666666496,-0.0024409802117949814,-0.0008923531215383181,-0.0010711532558149938,-0.0012042343852032636,-0.000938072126426724,0.8521184687197672,0.9841134656151093,0.033793901268727305
0.7,0.25,0.5,blocked_median_item,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9759155104262014,1.0791453335543313,0.03296641223882648
0.7,0.25,0.5,interleaved_median_item,5,9.547459054315421e-05,9.102883325610453e-05,9.99203478302039e-05,-3.333333333328525e-05,-0.0001466812301096613,8.001456344309079e-05,2.017083318530677e-05,1.9240804519011915e-05,2.1100861851601626e-05,0.9758601050035297,1.0790808141313857,0.0329678645676866
0.7,0.25,0.5,maximum_response_information_gain,5,-0.003930658513461372,-0.00437048647366664,-0.0034908305532561036,-0.0008266666666665867,-0.0021797069879906463,0.0005263736546574729,-0.0006265503530264782,-0.0007374944101330995,-0.0005156062959198569,0.8911163870543966,0.9784255467234658,0.03278782430195411
0.7,0.25,0.5,two_corner_robust_response_information_gain,5,-0.003085334980102039,-0.0036251176699335706,-0.0025455522902705073,-0.0006533333333332281,-0.0021284826531115615,0.0008218159864451053,-0.00043957731711854466,-0.0005676195844416538,-0.00031153504979543556,0.9015328449545382,0.9902338519179683,0.033340131370169376
0.8,0.12,0.1,blocked_median_item,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5793619257055381,1.0831920358035614,0.0368056538486007
0.8,0.12,0.1,interleaved_median_item,5,0.00011787753554024505,0.00011027272513416432,0.0001254823459463258,1.3333333333342967e-05,-7.249230893093851e-05,9.915897559762446e-05,2.6563233702769918e-05,2.4802623144367816e-05,2.832384426117202e-05,0.5793244297226637,1.0829021006124493,0.03681059154574296
0.8,0.12,0.1,maximum_response_information_gain,5,-0.03833433040680031,-0.03883209061745064,-0.03783657019614998,-0.009806666666666708,-0.011202089304738013,-0.008411244028595404,-0.009264225686189887,-0.009385697320625422,-0.009142754051754352,0.2092502557947496,0.38262766108139934,0.013624657964533665
0.8,0.12,0.1,two_corner_robust_response_information_gain,5,-0.03542089128557323,-0.03597562379470582,-0.034866158776440635,-0.009113333333333407,-0.01054127692283677,-0.007685389743830045,-0.00855874506015405,-0.008689001164669908,-0.008428488955638191,0.22948703091893732,0.4187167152333876,0.015906289591557897
0.8,0.12,0.25,blocked_median_item,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6494374205700788,1.066489199629091,0.035315210559516544
0.8,0.12,0.25,interleaved_median_item,5,0.00010904322156657376,0.00010646844359925867,0.00011161799953388884,3.333333333335187e-05,-9.423551562512958e-05,0.0001609021822918333,2.4118744841727936e-05,2.3551977866651543e-05,2.468551181680433e-05,0.6493701896525267,1.0662616050149567,0.035317007936281106
0.8,0.12,0.25,maximum_response_information_gain,5,-0.025869153063619265,-0.026347410610103244,-0.025390895517135286,-0.00673333333333338,-0.007692000155539858,-0.0057746665111269024,-0.006173473181009925,-0.006297088088569035,-0.006049858273450816,0.348903804236846,0.5660184925228751,0.019760687323858647
0.8,0.12,0.25,two_corner_robust_response_information_gain,5,-0.023683061184269695,-0.02448592870914213,-0.02288019365939726,-0.005906666666666627,-0.006719511507776264,-0.00509382182555699,-0.005630602355540459,-0.005819237177126479,-0.0054419675339544395,0.3632019707030131,0.5885244827927358,0.02145810303870761
0.8,0.12,0.5,blocked_median_item,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7654825280845513,1.0392700668099901,0.0333627210222475
0.8,0.12,0.5,interleaved_median_item,5,9.749490206207856e-05,9.409647327263491e-05,0.0001008933308515222,3.999999999999559e-05,-3.961294626998602e-05,0.0001196129462699772,2.107464228860989e-05,2.031691150410882e-05,2.183237307311096e-05,0.7654214369966151,1.0391529932921828,0.033362777730455394
0.8,0.12,0.5,maximum_response_information_gain,5,-0.012645095770175774,-0.01289744534603932,-0.012392746194312229,-0.0026000000000000354,-0.0037941941940499886,-0.0014058058059500825,-0.0028795044867423792,-0.002952652637846067,-0.0028063563356386916,0.5678042484899726,0.7646657107699132,0.026192715703291534
0.8,0.12,0.5,two_corner_robust_response_information_gain,5,-0.011768480170739004,-0.012591870317791718,-0.01094509002368629,-0.00252,-0.0036042759720292796,-0.0014357240279707208,-0.002663179614188682,-0.002863735478898995,-0.002462623749478369,0.5785018525613543,0.7784925516209056,0.027079599043338187
0.8,0.18,0.1,blocked_median_item,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7516667012070162,1.1584403093054711,0.036916233046987094
0.8,0.18,0.1,interleaved_median_item,5,0.00010842485606219477,0.00010343697473324338,0.00011341273739114615,2.666666666666373e-05,-0.00015703620587902937,0.0002103695392123568,2.3624958068535486e-05,2.2550904095024383e-05,2.4699012042046588e-05,0.7515172140931442,1.158109776818264,0.03691588125800436
0.8,0.18,0.1,maximum_response_information_gain,5,-0.028733681915096898,-0.029340047690257963,-0.028127316139935833,-0.00753999999999998,-0.008104771369672765,-0.006975228630327195,-0.0067712321614463835,-0.006916064638052193,-0.006626399684840574,0.41108746636301036,0.6122662107794187,0.021332916879096143
0.8,0.18,0.1,two_corner_robust_response_information_gain,5,-0.024460381290791235,-0.024882209469066285,-0.024038553112516185,-0.006699999999999984,-0.0074310719672309525,-0.005968928032769015,-0.0057309141302347546,-0.005824005135632887,-0.005637823124836622,0.4406210343989576,0.6558884790130918,0.024482685473324373
0.8,0.18,0.25,blocked_median_item,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7924879746618292,1.1211002785381572,0.03550692097358638
0.8,0.18,0.25,interleaved_median_item,5,0.00010543327367822375,0.00010297815352160575,0.00010788839383484175,-1.3333333333354069e-05,-0.00013955220938793313,0.000112885542721225,2.2804574770074472e-05,2.2271130502766434e-05,2.333801903738251e-05,0.7923511290144452,1.1208485311133063,0.035506206667366855
0.8,0.18,0.25,maximum_response_information_gain,5,-0.020854123216089548,-0.021353639954669018,-0.020354606477510077,-0.004633333333333345,-0.005458518477584257,-0.0038081481890824337,-0.0048411690364577485,-0.004963547569240754,-0.004718790503674743,0.5127740613161162,0.7088619318218035,0.024474757122342962
0.8,0.18,0.25,two_corner_robust_response_information_gain,5,-0.018261107314572332,-0.01868660246955464,-0.017835612159590026,-0.003379999999999994,-0.004093641814702527,-0.002666358185297461,-0.004222191911101336,-0.004325660681934781,-0.004118723140267891,0.5341374320892582,0.7396672615942734,0.026263209354178568
0.8,0.18,0.5,blocked_median_item,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8614304660388928,1.0715616430520676,0.033575624782818114
0.8,0.18,0.5,interleaved_median_item,5,9.495969566415407e-05,9.067072251953094e-05,9.924866880877721e-05,1.9999999999986696e-05,-9.92399761489476e-05,0.000139239976148921,2.02649045881631e-05,1.9361589938542725e-05,2.1168219237783477e-05,0.8613394803193419,1.0714304250320779,0.033575068311659254
0.8,0.18,0.5,maximum_response_information_gain,5,-0.011047586273379761,-0.011539783946657002,-0.01055538860010252,-0.0026266666666666773,-0.002805646309701954,-0.0024476870236314007,-0.0024269819058237775,-0.002540516178879845,-0.00231344763276771,0.6794494852497449,0.8348111473656967,0.028335036918731342
0.8,0.18,0.5,two_corner_robust_response_information_gain,5,-0.009600112758726432,-0.010012110613752076,-0.009188114903700787,-0.0021466666666667524,-0.0029757867103166915,-0.0013175466230168132,-0.0020817528701326583,-0.002191598857780072,-0.0019719068824852444,0.6936398258986858,0.852092403281949,0.029459335346986186
0.8,0.25,0.1,blocked_median_item,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8522255756995085,1.1394444147328362,0.035414237038027
0.8,0.25,0.1,interleaved_median_item,5,0.00010286008333137975,9.982917139468372e-05,0.00010589099526807578,-2.666666666666373e-05,-8.805617776643615e-05,3.472284443310868e-05,2.2095260495824663e-05,2.143455043664863e-05,2.2755970555000695e-05,0.8520976106301574,1.1392338425763497,0.035413114486469076
0.8,0.25,0.1,maximum_response_information_gain,5,-0.017780046718073195,-0.018109711022959538,-0.017450382413186853,-0.0042399999999999435,-0.005162886714885641,-0.0033171132851142456,-0.004045915264895427,-0.004140016385149895,-0.0039518141446409595,0.603162241151449,0.7868869986288493,0.02684778375497049
0.8,0.25,0.1,two_corner_robust_response_information_gain,5,-0.015182496778521005,-0.016120331727473937,-0.014244661829568073,-0.003519999999999934,-0.005183706204348976,-0.0018562937956508924,-0.003418518825857497,-0.003668319277509458,-0.0031687183742055364,0.6278165983106624,0.8195090727993091,0.02877222355191189
0.8,0.25,0.25,blocked_median_item,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8774012973226462,1.110634620965005,0.03447374221776743
0.8,0.25,0.25,interleaved_median_item,5,9.857681141286489e-05,9.520160546778202e-05,0.00010195201735794776,3.3333333333374074e-05,-2.5199268872340408e-05,9.186593553908856e-05,2.1077401009239603e-05,2.0353828369703364e-05,2.1800973648775843e-05,0.877294603312515,1.1104754302996764,0.03447291388529438
0.8,0.25,0.25,maximum_response_information_gain,5,-0.01350879991650834,-0.01402248940143431,-0.01299511043158237,-0.0029933333333332923,-0.0037222933886874097,-0.002264373277979175,-0.0030067803338044265,-0.0031287311256907773,-0.0028848295419180757,0.6725339287590119,0.8358185853197029,0.028265034263166528
0.8,0.25,0.25,two_corner_robust_response_information_gain,5,-0.011161427353002995,-0.011669398234108135,-0.010653456471897855,-0.0020999999999999465,-0.002906816242389674,-0.001293183757610219,-0.0024495497570891866,-0.002562913663093211,-0.002336185851085162,0.6901247159146733,0.8589932308382954,0.02980528622685489
