split,skill_id,item_bin,world_model,target_initial_response_probability,analytic_initial_response_probability,monte_carlo_initial_response_probability,analytic_abs_error,monte_carlo_abs_error
practice,85,5,four_state_semimarkov,0.6316801301497628,0.6316801301497628,0.631983979798324,0.0,0.0003038496485612274
practice,85,6,four_state_semimarkov,0.7056659989487387,0.7056659989487387,0.7059261426143202,0.0,0.0002601436655814693
practice,85,7,four_state_semimarkov,0.7828213219164216,0.7828213219164216,0.7830252702145166,0.0,0.00020394829809500248
practice,85,8,four_state_semimarkov,0.8804229518821236,0.8804229518821236,0.8805426579160659,0.0,0.00011970603394229062
practice,86,0,binary_bktf,0.43497241902350803,0.43497241902350803,0.434420116665086,0.0,0.0005523023584220188
practice,86,1,binary_bktf,0.6123059352096784,0.6123059352096784,0.6117175987276404,0.0,0.0005883364820379322
practice,86,2,binary_bktf,0.6705777536438587,0.6705777536438587,0.6700157160396596,0.0,0.0005620376041991504
practice,86,3,binary_bktf,0.7008225071484033,0.7008225071484033,0.7002825694128271,0.0,0.0005399377355762569
practice,86,4,binary_bktf,0.7297728024048032,0.7297728024048032,0.7292596186746046,0.0,0.0005131837301985964
practice,86,5,binary_bktf,0.7646180443528108,0.7646180443528108,0.7641444493793805,0.0,0.0004735949734302469
practice,86,6,binary_bktf,0.7989308036322738,0.7989308036322738,0.798504136025402,0.0,0.00042666760687171124
practice,86,7,binary_bktf,0.8344827407876381,0.8344827407876381,0.834112979675291,0.0,0.0003697611123471001
practice,86,8,binary_bktf,0.8966892145925707,0.8966892145925707,0.8964388592905945,0.0,0.0002503553019761462
practice,86,0,continuous_latent_trait,0.43497241902350803,0.43497241902350803,0.4349003554826758,0.0,7.206354083222344e-05
practice,86,1,continuous_latent_trait,0.6123059352096784,0.6123059352096784,0.612229169993212,0.0,7.676521646637902e-05
practice,86,2,continuous_latent_trait,0.6705777536438587,0.6705777536438587,0.6705044198635299,0.0,7.333378032881033e-05
practice,86,3,continuous_latent_trait,0.7008225071484033,0.7008225071484033,0.7007520569240971,0.0,7.045022430618442e-05
practice,86,4,continuous_latent_trait,0.7297728024048032,0.7297728024048032,0.7297058430009227,0.0,6.69594038805732e-05
practice,86,5,continuous_latent_trait,0.7646180443528108,0.7646180443528108,0.7645562504274894,0.0,6.179392532135175e-05
practice,86,6,continuous_latent_trait,0.7989308036322738,0.7989308036322738,0.7988751327157301,0.0,5.567091654368195e-05
practice,86,7,continuous_latent_trait,0.8344827407876381,0.8344827407876381,0.8344344949406988,0.0,4.8245846939298787e-05
practice,86,8,continuous_latent_trait,0.8966892145925707,0.8966892145925707,0.8966565486275598,0.0,3.2665965010836295e-05
practice,86,0,four_state_semimarkov,0.43497241902350803,0.43497241902350803,0.43471201875553744,0.0,0.00026040026797058413
practice,86,1,four_state_semimarkov,0.6123059352096784,0.6123059352096784,0.6120285455242084,0.0,0.00027738968546997533
practice,86,2,four_state_semimarkov,0.6705777536438587,0.6705777536438587,0.6703127633893,0.0,0.00026499025455872793
practice,86,3,four_state_semimarkov,0.7008225071484033,0.7008225071484033,0.700567936569962,0.0,0.0002545705784413599
practice,86,4,four_state_semimarkov,0.7297728024048032,0.7297728024048032,0.729530845840978,0.0,0.00024195656382519637
practice,86,5,four_state_semimarkov,0.7646180443528108,0.7646180443528108,0.7643947531499808,0.0,0.00022329120282993387
practice,86,6,four_state_semimarkov,0.7989308036322738,0.7989308036322738,0.7987296378081864,0.0,0.00020116582408735706
practice,86,7,four_state_semimarkov,0.8344827407876381,0.8344827407876381,0.8343084053152457,0.0,0.0001743354723923174
practice,86,8,four_state_semimarkov,0.8966892145925707,0.8966892145925707,0.8965711767342385,0.0,0.00011803785833219838
practice,87,0,binary_bktf,0.3744805606451621,0.3744805606451621,0.37390325898331084,0.0,0.0005773016618512705
practice,87,1,binary_bktf,0.5150457496841061,0.5150457496841061,0.5144195751928359,0.0,0.0006261744912702261
practice,87,2,binary_bktf,0.5770925834420462,0.5770925834420462,0.5764787472014442,0.0,0.0006138362406019615
practice,87,3,binary_bktf,0.6234897263236374,0.6234897263236374,0.6228989069535895,0.0,0.0005908193700479014
practice,87,4,binary_bktf,0.652049535494347,0.652049535494347,0.6514787188478386,0.0,0.0005708166465083764
practice,87,5,binary_bktf,0.6758237426688121,0.6758237426688121,0.6752729341003387,0.0,0.0005508085684733377
practice,87,6,binary_bktf,0.7227841622110336,0.7227841622110336,0.7222817000087866,0.0,0.0005024622022470338
practice,87,7,binary_bktf,0.7848546802749111,0.7848546802749111,0.7844335995452093,0.0,0.0004210807297018171
practice,87,8,binary_bktf,0.8897190215604072,0.8897190215604072,0.8894779255956863,0.0,0.00024109596472088324
practice,87,0,continuous_latent_trait,0.3744805606451621,0.3744805606451621,0.3743891715276666,0.0,9.13891174955106e-05
practice,87,1,continuous_latent_trait,0.5150457496841061,0.5150457496841061,0.5149466238060446,0.0,9.912587806149009e-05
practice,87,2,continuous_latent_trait,0.5770925834420462,0.5770925834420462,0.5769954107573778,0.0,9.717268466835627e-05
practice,87,3,continuous_latent_trait,0.6234897263236374,0.6234897263236374,0.6233961972998748,0.0,9.35290237625841e-05
practice,87,4,continuous_latent_trait,0.652049535494347,0.652049535494347,0.6519591729802152,0.0,9.036251413174767e-05
practice,87,5,continuous_latent_trait,0.6758237426688121,0.6758237426688121,0.6757365475118619,0.0,8.719515695021496e-05
practice,87,6,continuous_latent_trait,0.7227841622110336,0.7227841622110336,0.7227046204735201,0.0,7.95417375134555e-05
practice,87,7,continuous_latent_trait,0.7848546802749111,0.7848546802749111,0.7847880215437276,0.0,6.665873118349985e-05
practice,87,8,continuous_latent_trait,0.8897190215604072,0.8897190215604072,0.8896808551235726,0.0,3.8166436834519146e-05
practice,87,0,four_state_semimarkov,0.3744805606451621,0.3744805606451621,0.3748985363512581,0.0,0.00041797570609597434
practice,87,1,four_state_semimarkov,0.5150457496841061,0.5150457496841061,0.5154991101062105,0.0,0.00045336042210442073
practice,87,2,four_state_semimarkov,0.5770925834420462,0.5770925834420462,0.5775370107725804,0.0,0.0004444273305341806
practice,87,3,four_state_semimarkov,0.6234897263236374,0.6234897263236374,0.6239174890686093,0.0,0.0004277627449719157
practice,87,4,four_state_semimarkov,0.652049535494347,0.652049535494347,0.6524628159452476,0.0,0.0004132804509006105
practice,87,5,four_state_semimarkov,0.6758237426688121,0.6758237426688121,0.6762225369490281,0.0,0.0003987942802160527
practice,87,6,four_state_semimarkov,0.7227841622110336,0.7227841622110336,0.7231479529426255,0.0,0.00036379073159187314
practice,87,7,four_state_semimarkov,0.7848546802749111,0.7848546802749111,0.785159549508934,0.0,0.00030486923402284205
practice,87,8,four_state_semimarkov,0.8897190215604072,0.8897190215604072,0.8898935789233096,0.0,0.00017455736290239443
practice,88,0,binary_bktf,0.3672327160116735,0.3672327160116735,0.3661422022164639,0.0,0.0010905137952096355
practice,88,1,binary_bktf,0.5661084504900012,0.5661084504900012,0.5648280253438128,0.0,0.0012804251461884242
practice,88,2,binary_bktf,0.6474502405417177,0.6474502405417177,0.6462174440224696,0.0,0.001232796519248125
practice,88,3,binary_bktf,0.7005367750766498,0.7005367750766498,0.6993811650156974,0.0,0.001155610060952439
practice,88,4,binary_bktf,0.7628769971305056,0.7628769971305056,0.7618611606171245,0.0,0.0010158365133811076
practice,88,5,binary_bktf,0.7949419797588173,0.7949419797588173,0.7940191163311243,0.0,0.0009228634276929881
practice,88,6,binary_bktf,0.8172755963496573,0.8172755963496573,0.8164259674846366,0.0,0.0008496288650207129
practice,88,7,binary_bktf,0.8640266058921136,0.8640266058921136,0.8633526012039582,0.0,0.0006740046881553718
practice,88,8,binary_bktf,0.9138560620682478,0.9138560620682478,0.9134017400504498,0.0,0.0004543220177979368
practice,88,0,continuous_latent_trait,0.3672327160116735,0.3672327160116735,0.367167770590006,0.0,6.494542166751716e-05
practice,88,1,continuous_latent_trait,0.5661084504900012,0.5661084504900012,0.5660321949200341,0.0,7.62555699671541e-05
practice,88,2,continuous_latent_trait,0.6474502405417177,0.6474502405417177,0.647376821489063,0.0,7.341905265478843e-05
practice,88,3,continuous_latent_trait,0.7005367750766498,0.7005367750766498,0.7004679528544666,0.0,6.882222218318468e-05
practice,88,4,continuous_latent_trait,0.7628769971305056,0.7628769971305056,0.762816499105646,0.0,6.049802485963429e-05
practice,88,5,continuous_latent_trait,0.7949419797588173,0.7949419797588173,0.7948870187352067,0.0,5.4961023610577975e-05
practice,88,6,continuous_latent_trait,0.8172755963496573,0.8172755963496573,0.8172249968018428,0.0,5.059954781450049e-05
practice,88,7,continuous_latent_trait,0.8640266058921136,0.8640266058921136,0.8639864656216654,0.0,4.014027044818569e-05
practice,88,8,continuous_latent_trait,0.9138560620682478,0.9138560620682478,0.913829004973537,0.0,2.705709471073625e-05
practice,88,0,four_state_semimarkov,0.3672327160116735,0.3672327160116735,0.36709564054342386,0.0,0.00013707546824964778
practice,88,1,four_state_semimarkov,0.5661084504900012,0.5661084504900012,0.5659475035332078,0.0,0.00016094695679347293
practice,88,2,four_state_semimarkov,0.6474502405417177,0.6474502405417177,0.6472952804111158,0.0,0.00015496013060189995
practice,88,3,four_state_semimarkov,0.7005367750766498,0.7005367750766498,0.7003915171342266,0.0,0.00014525794242314927
practice,88,4,four_state_semimarkov,0.7628769971305056,0.7628769971305056,0.762749308451701,0.0,0.0001276886788046383
practice,88,5,four_state_semimarkov,0.7949419797588173,0.7949419797588173,0.7948259776163672,0.0,0.0001160021424501112
practice,88,6,four_state_semimarkov,0.8172755963496573,0.8172755963496573,0.817168799649927,0.0,0.00010679669973034933
practice,88,7,four_state_semimarkov,0.8640266058921136,0.8640266058921136,0.8639418848103828,0.0,8.472108173074311e-05
practice,88,8,four_state_semimarkov,0.9138560620682478,0.9138560620682478,0.9137989546720002,0.0,5.710739624753547e-05
practice,90,0,binary_bktf,0.3916480013918694,0.3916480013918694,0.39290963699709036,0.0,0.0012616356052209676
practice,90,1,binary_bktf,0.5258103736573702,0.5258103736573702,0.5271900373495172,0.0,0.0013796636921470373
practice,90,2,binary_bktf,0.5808740404219088,0.5808740404219088,0.5822413157549002,0.0,0.0013672753329914134
practice,90,3,binary_bktf,0.6130863359765298,0.6130863359765298,0.6144287732963926,0.0,0.0013424373198627215
practice,90,4,binary_bktf,0.6566768519342091,0.6566768519342091,0.6579644234039765,0.0,0.0012875714697674345
practice,90,5,binary_bktf,0.6967721170449214,0.6967721170449214,0.697987292485173,0.0,0.0012151754402516257
practice,90,6,binary_bktf,0.74950244415745,0.74950244415745,0.750590150242593,0.0,0.0010877060851429698
practice,90,7,binary_bktf,0.79248846387248,0.79248846387248,0.7934452137382724,0.0,0.0009567498657924167
practice,90,8,binary_bktf,0.8750841151338985,0.8750841151338985,0.8757224900550812,0.0,0.0006383749211826828
practice,90,0,continuous_latent_trait,0.3916480013918694,0.3916480013918694,0.391684940753019,0.0,3.693936114962382e-05
practice,90,1,continuous_latent_trait,0.5258103736573702,0.5258103736573702,0.5258507687565508,0.0,4.039509918063455e-05
practice,90,2,continuous_latent_trait,0.5808740404219088,0.5808740404219088,0.5809140728029807,0.0,4.003238107186391e-05
practice,90,3,continuous_latent_trait,0.6130863359765298,0.6130863359765298,0.6131256411267506,0.0,3.930515022076975e-05
practice,90,4,continuous_latent_trait,0.6566768519342091,0.6566768519342091,0.656714550670142,0.0,3.769873593284512e-05
practice,90,5,continuous_latent_trait,0.6967721170449214,0.6967721170449214,0.696807696101402,0.0,3.5579056480661286e-05
practice,90,6,continuous_latent_trait,0.74950244415745,0.74950244415745,0.7495342910455287,0.0,3.18468880786682e-05
practice,90,7,continuous_latent_trait,0.79248846387248,0.79248846387248,0.7925164765004229,0.0,2.801262794294157e-05
practice,90,8,continuous_latent_trait,0.8750841151338985,0.8750841151338985,0.8751028060789506,0.0,1.8690945052135532e-05
practice,90,0,four_state_semimarkov,0.3916480013918694,0.3916480013918694,0.39122068962894324,0.0,0.00042731176292615247
practice,90,1,four_state_semimarkov,0.5258103736573702,0.5258103736573702,0.5253430861756647,0.0,0.0004672874817054362
practice,90,2,four_state_semimarkov,0.5808740404219088,0.5808740404219088,0.5804109488362194,0.0,0.00046309158568946795
practice,90,3,four_state_semimarkov,0.6130863359765298,0.6130863359765298,0.6126316569426026,0.0,0.0004546790339272633
practice,90,4,four_state_semimarkov,0.6566768519342091,0.6566768519342091,0.6562407557809122,0.0,0.0004360961532968721
practice,90,5,four_state_semimarkov,0.6967721170449214,0.6967721170449214,0.6963605411845577,0.0,0.00041157586036366656
practice,90,6,four_state_semimarkov,0.74950244415745,0.74950244415745,0.7491340417414807,0.0,0.00036840241596935996
practice,90,7,four_state_semimarkov,0.79248846387248,0.79248846387248,0.7921644158906787,0.0,0.0003240479818013009
practice,90,8,four_state_semimarkov,0.8750841151338985,0.8750841151338985,0.8748678996814258,0.0,0.00021621545247274554
practice,94,0,binary_bktf,0.2658111030608723,0.2658111030608723,0.2654566546027744,0.0,0.00035444845809790015
practice,94,1,binary_bktf,0.44428460455280516,0.44428460455280516,0.443814784872185,0.0,0.0004698196806201538
practice,94,2,binary_bktf,0.49533673313498383,0.49533673313498383,0.49485568053860796,0.0,0.00048105259637587494
practice,94,3,binary_bktf,0.5549912393148858,0.5549912393148858,0.554510365076847,0.0,0.0004808742380387754
practice,94,4,binary_bktf,0.6229766649388566,0.6229766649388566,0.6225141207323215,0.0,0.0004625442065351315
practice,94,5,binary_bktf,0.6613987169981348,0.6613987169981348,0.6609552852376177,0.0,0.0004434317605170879
practice,94,6,binary_bktf,0.718208058571455,0.718208058571455,0.7178046395261183,0.0,0.0004034190453366948
practice,94,7,binary_bktf,0.780860274433945,0.780860274433945,0.7805173176255044,0.0,0.0003429568084406531
practice,94,8,binary_bktf,0.8249776625765491,0.8249776625765491,0.8246875158850809,0.0,0.00029014669146820715
practice,94,0,continuous_latent_trait,0.2658111030608723,0.2658111030608723,0.2658335837148383,0.0,2.2480653965983866e-05
practice,94,1,continuous_latent_trait,0.44428460455280516,0.44428460455280516,0.444314402548581,0.0,2.979799577584874e-05
practice,94,2,continuous_latent_trait,0.49533673313498383,0.49533673313498383,0.49536724357087203,0.0,3.0510435888198018e-05
practice,94,3,continuous_latent_trait,0.5549912393148858,0.5549912393148858,0.5550217384385389,0.0,3.049912365304941e-05
practice,94,4,continuous_latent_trait,0.6229766649388566,0.6229766649388566,0.6230060014926182,0.0,2.9336553761583062e-05
practice,94,5,continuous_latent_trait,0.6613987169981348,0.6613987169981348,0.6614268413579234,0.0,2.8124359788606057e-05
practice,94,6,continuous_latent_trait,0.718208058571455,0.718208058571455,0.7182336451518182,0.0,2.558658036322381e-05
practice,94,7,continuous_latent_trait,0.780860274433945,0.780860274433945,0.7808820262377881,0.0,2.175180384311748e-05
practice,94,8,continuous_latent_trait,0.8249776625765491,0.8249776625765491,0.8249960649344036,0.0,1.840235785444122e-05
practice,94,0,four_state_semimarkov,0.2658111030608723,0.2658111030608723,0.265902617048454,0.0,9.151398758172613e-05
practice,94,1,four_state_semimarkov,0.44428460455280516,0.44428460455280516,0.44440590589082557,0.0,0.00012130133802040755
practice,94,2,four_state_semimarkov,0.49533673313498383,0.49533673313498383,0.4954609346662869,0.0,0.00012420153130304756
practice,94,3,four_state_semimarkov,0.5549912393148858,0.5549912393148858,0.5551153947965946,0.0,0.00012415548170874313
practice,94,4,four_state_semimarkov,0.6229766649388566,0.6229766649388566,0.6230960878443562,0.0,0.00011942290549959989
practice,94,5,four_state_semimarkov,0.6613987169981348,0.6613987169981348,0.6615132053183189,0.0,0.00011448832018412514
practice,94,6,four_state_semimarkov,0.718208058571455,0.718208058571455,0.7183122161282892,0.0,0.000104157556834239
practice,94,7,four_state_semimarkov,0.780860274433945,0.780860274433945,0.780948821426657,0.0,8.854699271199085e-05
practice,94,8,four_state_semimarkov,0.8249776625765491,0.8249776625765491,0.8250525746833527,0.0,7.491210680354854e-05
practice,96,0,binary_bktf,0.3673784852629592,0.3673784852629592,0.36734155111594974,0.0,3.693414700944864e-05
practice,96,1,binary_bktf,0.5085757568610428,0.5085757568610428,0.5085330586198809,0.0,4.269824116198695e-05
practice,96,2,binary_bktf,0.5708787636572914,0.5708787636572914,0.5708356289040599,0.0,4.313475323147742e-05
practice,96,3,binary_bktf,0.6410418227544499,0.6410418227544499,0.6409999868139478,0.0,4.18359405021107e-05
practice,96,4,binary_bktf,0.6995610985217204,0.6995610985217204,0.6995219287432511,0.0,3.916977846929459e-05
practice,96,5,binary_bktf,0.7364102667846405,0.7364102667846405,0.7363735624371226,0.0,3.670434751790186e-05
practice,96,6,binary_bktf,0.7762879741239912,0.7762879741239912,0.7762546511527878,0.0,3.332297120339778e-05
practice,96,7,binary_bktf,0.7963324742509803,0.7963324742509803,0.7963011374284281,0.0,3.133682255218595e-05
practice,96,8,binary_bktf,0.841821424910457,0.841821424910457,0.8417953196236351,0.0,2.6105286821898055e-05
practice,96,0,continuous_latent_trait,0.3673784852629592,0.3673784852629592,0.3674737601828067,0.0,9.527491984751002e-05
practice,96,1,continuous_latent_trait,0.5085757568610428,0.5085757568610428,0.5086859007745435,0.0,0.00011014391350061548
practice,96,2,continuous_latent_trait,0.5708787636572914,0.5708787636572914,0.5709900335937317,0.0,0.0001112699364402836
practice,96,3,continuous_latent_trait,0.6410418227544499,0.6410418227544499,0.6411497422882098,0.0,0.0001079195337598815
practice,96,4,continuous_latent_trait,0.6995610985217204,0.6995610985217204,0.6996621404529478,0.0,0.00010104193122739691
practice,96,5,continuous_latent_trait,0.7364102667846405,0.7364102667846405,0.7365049489170723,0.0,9.468213243180035e-05
practice,96,6,continuous_latent_trait,0.7762879741239912,0.7762879741239912,0.7763739336935617,0.0,8.595956957047068e-05
practice,96,7,continuous_latent_trait,0.7963324742509803,0.7963324742509803,0.796413310374783,0.0,8.083612380271887e-05
practice,96,8,continuous_latent_trait,0.841821424910457,0.841821424910457,0.8418887658203638,0.0,6.734090990678787e-05
practice,96,0,four_state_semimarkov,0.3673784852629592,0.3673784852629592,0.36785959447367295,0.0,0.00048110921071375934
practice,96,1,four_state_semimarkov,0.5085757568610428,0.5085757568610428,0.5091319499430208,0.0,0.0005561930819779626
practice,96,2,four_state_semimarkov,0.5708787636572914,0.5708787636572914,0.571440642810953,0.0,0.0005618791536615708
practice,96,3,four_state_semimarkov,0.6410418227544499,0.6410418227544499,0.6415867833991956,0.0,0.00054496064474574
practice,96,4,four_state_semimarkov,0.6995610985217204,0.6995610985217204,0.7000713293766697,0.0,0.0005102308549492784
practice,96,5,four_state_semimarkov,0.7364102667846405,0.7364102667846405,0.7368883826003587,0.0,0.0004781158157182164
practice,96,6,four_state_semimarkov,0.7762879741239912,0.7762879741239912,0.7767220436643496,0.0,0.00043406954035840606
practice,96,7,four_state_semimarkov,0.7963324742509803,0.7963324742509803,0.7967406719571315,0.0,0.0004081977061511921
practice,96,8,four_state_semimarkov,0.841821424910457,0.841821424910457,0.842161475913021,0.0,0.00034005100256406795
practice,98,0,binary_bktf,0.43886862337870053,0.43886862337870053,0.43882785321037077,0.0,4.0770168329762324e-05
practice,98,1,binary_bktf,0.5709975584589954,0.5709975584589954,0.5709536966031329,0.0,4.386185586247038e-05
practice,98,2,binary_bktf,0.646073921313727,0.646073921313727,0.6460313480497987,0.0,4.257326392831384e-05
practice,98,3,binary_bktf,0.701209880879808,0.701209880879808,0.701169883037288,0.0,3.999784251995653e-05
practice,98,4,binary_bktf,0.7356204891431719,0.7356204891431719,0.7355828441717266,0.0,3.764497144531642e-05
practice,98,5,binary_bktf,0.772000649008739,0.772000649008739,0.7719661342818094,0.0,3.4514726929613104e-05
practice,98,6,binary_bktf,0.7972364096030957,0.7972364096030957,0.7972044590575681,0.0,3.1950545527625884e-05
practice,98,7,binary_bktf,0.8254467535047241,0.8254467535047241,0.8254180512266742,0.0,2.870227804985248e-05
practice,98,8,binary_bktf,0.8754619790170296,0.8754619790170296,0.8754400177756342,0.0,2.196124139541844e-05
practice,98,0,continuous_latent_trait,0.43886862337870053,0.43886862337870053,0.43854984218583687,0.0,0.0003187811928636597
practice,98,1,continuous_latent_trait,0.5709975584589954,0.5709975584589954,0.5706546034151572,0.0,0.000342955043838189
practice,98,2,continuous_latent_trait,0.646073921313727,0.646073921313727,0.6457410417491759,0.0,0.0003328795645510807
practice,98,3,continuous_latent_trait,0.701209880879808,0.701209880879808,0.7008971384866416,0.0,0.0003127423931663653
practice,98,4,continuous_latent_trait,0.7356204891431719,0.7356204891431719,0.7353261438081957,0.0,0.0002943453349761871
practice,98,5,continuous_latent_trait,0.772000649008739,0.772000649008739,0.7717307789985666,0.0,0.00026987001017242385
practice,98,6,continuous_latent_trait,0.7972364096030957,0.7972364096030957,0.7969865888763307,0.0,0.00024982072676504874
practice,98,7,continuous_latent_trait,0.8254467535047241,0.8254467535047241,0.825222330922173,0.0,0.00022442258255106484
practice,98,8,continuous_latent_trait,0.8754619790170296,0.8754619790170296,0.8752902644776328,0.0,0.00017171453939679449
practice,98,0,four_state_semimarkov,0.43886862337870053,0.43886862337870053,0.4389856516861069,0.0,0.00011702830740639714
practice,98,1,four_state_semimarkov,0.5709975584589954,0.5709975584589954,0.5711234612703463,0.0,0.00012590281135094195
practice,98,2,four_state_semimarkov,0.646073921313727,0.646073921313727,0.6461961252985832,0.0,0.000122203984856184
practice,98,3,four_state_semimarkov,0.701209880879808,0.701209880879808,0.7013246922734305,0.0,0.00011481139362257142
practice,98,4,four_state_semimarkov,0.7356204891431719,0.7356204891431719,0.7357285467611075,0.0,0.00010805761793564184
practice,98,5,four_state_semimarkov,0.772000649008739,0.772000649008739,0.7720997214483482,0.0,9.907243960916023e-05
practice,98,6,four_state_semimarkov,0.7972364096030957,0.7972364096030957,0.7973281217165373,0.0,9.171211344161101e-05
practice,98,7,four_state_semimarkov,0.8254467535047241,0.8254467535047241,0.8255291416620144,0.0,8.238815729033622e-05
practice,98,8,four_state_semimarkov,0.8754619790170296,0.8754619790170296,0.8755250174347385,0.0,6.303841770893825e-05
practice,103,0,binary_bktf,0.2746984966186533,0.2746984966186533,0.2747946087247077,0.0,9.611210605436904e-05
practice,103,1,binary_bktf,0.4147617276049482,0.4147617276049482,0.41488755410264677,0.0,0.0001258264976985446
practice,103,2,binary_bktf,0.48779529282291645,0.48779529282291645,0.4879296945862667,0.0,0.0001344017633502781
practice,103,3,binary_bktf,0.5291301598202436,0.5291301598202436,0.529266980194939,0.0,0.0001368203746954233
practice,103,4,binary_bktf,0.5905011827120218,0.5905011827120218,0.5906380184276501,0.0,0.00013683571562828067
practice,103,5,binary_bktf,0.6650951094482158,0.6650951094482158,0.6652256639105437,0.0,0.00013055446232790313
practice,103,6,binary_bktf,0.7144708168133997,0.7144708168133997,0.7145930711680681,0.0,0.00012225435466839407
practice,103,7,binary_bktf,0.7650916849111071,0.7650916849111071,0.7652017536461629,0.0,0.00011006873505581272
practice,103,8,binary_bktf,0.8401625542488698,0.8401625542488698,0.8402472863517975,0.0,8.473210292769817e-05
practice,103,0,continuous_latent_trait,0.2746984966186533,0.2746984966186533,0.27468032253267916,0.0,1.8174085974154153e-05
practice,103,1,continuous_latent_trait,0.4147617276049482,0.4147617276049482,0.4147379347480857,0.0,2.379285686254784e-05
practice,103,2,continuous_latent_trait,0.48779529282291645,0.48779529282291645,0.48776987844698805,0.0,2.54143759284009e-05
practice,103,3,continuous_latent_trait,0.5291301598202436,0.5291301598202436,0.5291042881027364,0.0,2.587171750723094e-05
practice,103,4,continuous_latent_trait,0.5905011827120218,0.5905011827120218,0.5904753080936731,0.0,2.5874618348686873e-05
practice,103,5,continuous_latent_trait,0.6650951094482158,0.6650951094482158,0.6650704225682871,0.0,2.468687992873697e-05
practice,103,6,continuous_latent_trait,0.7144708168133997,0.7144708168133997,0.7144476994222684,0.0,2.311739113136646e-05
practice,103,7,continuous_latent_trait,0.7650916849111071,0.7650916849111071,0.7650708717301786,0.0,2.0813180928502817e-05
practice,103,8,continuous_latent_trait,0.8401625542488698,0.8401625542488698,0.8401465320369964,0.0,1.6022211873356618e-05
practice,103,0,four_state_semimarkov,0.2746984966186533,0.2746984966186533,0.2745415703644859,0.0,0.00015692625416741102
practice,103,1,four_state_semimarkov,0.4147617276049482,0.4147617276049482,0.41455628542143136,0.0,0.0002054421835168685
practice,103,2,four_state_semimarkov,0.48779529282291645,0.48779529282291645,0.48757584944517696,0.0,0.00021944337773949218
practice,103,3,four_state_semimarkov,0.5291301598202436,0.5291301598202436,0.5289067674729437,0.0,0.00022339234729984447
practice,103,4,four_state_semimarkov,0.5905011827120218,0.5905011827120218,0.5902777653174093,0.0,0.00022341739461251287
practice,103,5,four_state_semimarkov,0.6650951094482158,0.6650951094482158,0.6648819477188533,0.0,0.00021316172936247657
practice,103,6,four_state_semimarkov,0.7144708168133997,0.7144708168133997,0.714271207017311,0.0,0.00019960979608879548
practice,103,7,four_state_semimarkov,0.7650916849111071,0.7650916849111071,0.7649119710852295,0.0,0.00017971382587766982
practice,103,8,four_state_semimarkov,0.8401625542488698,0.8401625542488698,0.8400242086008379,0.0,0.00013834564803183458
practice,106,0,binary_bktf,0.364346891036767,0.364346891036767,0.3649410760277591,0.0,0.0005941849909921193
practice,106,1,binary_bktf,0.49716034075120535,0.49716034075120535,0.49785502302234963,0.0,0.0006946822711442757
practice,106,2,binary_bktf,0.5759608273130785,0.5759608273130785,0.5766718779415108,0.0,0.0007110506284322415
practice,106,3,binary_bktf,0.6440889403604144,0.6440889403604144,0.6447829976929186,0.0,0.000694057332504161
practice,106,4,binary_bktf,0.7138142545042103,0.7138142545042103,0.7144569492492064,0.0,0.0006426947449961196
practice,106,5,binary_bktf,0.7520692855257969,0.7520692855257969,0.7526678084719327,0.0,0.0005985229461358266
practice,106,6,binary_bktf,0.7998684749579363,0.7998684749579363,0.800394746884675,0.0,0.0005262719267387084
practice,106,7,binary_bktf,0.8289996894452923,0.8289996894452923,0.8294722293447516,0.0,0.0004725398994592789
practice,106,8,binary_bktf,0.8805521919098693,0.8805521919098693,0.8809109451467532,0.0,0.0003587532368838353
practice,106,0,continuous_latent_trait,0.364346891036767,0.364346891036767,0.36447856776890314,0.0,0.0001316767321361545
practice,106,1,continuous_latent_trait,0.49716034075120535,0.49716034075120535,0.49731428858344334,0.0,0.00015394783223798836
practice,106,2,continuous_latent_trait,0.5759608273130785,0.5759608273130785,0.5761184025203445,0.0,0.00015757520726600305
practice,106,3,continuous_latent_trait,0.6440889403604144,0.6440889403604144,0.6442427497007213,0.0,0.000153809340306843
practice,106,4,continuous_latent_trait,0.7138142545042103,0.7138142545042103,0.7139566814336629,0.0,0.00014242692945254376
practice,106,5,continuous_latent_trait,0.7520692855257969,0.7520692855257969,0.752201923587672,0.0,0.00013263806187513438
practice,106,6,continuous_latent_trait,0.7998684749579363,0.7998684749579363,0.7999851015449864,0.0,0.00011662658705002826
practice,106,7,continuous_latent_trait,0.8289996894452923,0.8289996894452923,0.8291044085321946,0.0,0.00010471908690223852
practice,106,8,continuous_latent_trait,0.8805521919098693,0.8805521919098693,0.8806316948502053,0.0,7.950294033598482e-05
practice,106,0,four_state_semimarkov,0.364346891036767,0.364346891036767,0.3641229280504783,0.0,0.00022396298628868383
practice,106,1,four_state_semimarkov,0.49716034075120535,0.49716034075120535,0.49689849786021023,0.0,0.00026184289099512315
practice,106,2,four_state_semimarkov,0.5759608273130785,0.5759608273130785,0.5756928147840799,0.0,0.00026801252899866235
practice,106,3,four_state_semimarkov,0.6440889403604144,0.6440889403604144,0.6438273330235721,0.0,0.00026160733684232884
practice,106,4,four_state_semimarkov,0.7138142545042103,0.7138142545042103,0.7135720069945521,0.0,0.00024224750965817776
practice,106,5,four_state_semimarkov,0.7520692855257969,0.7520692855257969,0.7518436874573022,0.0,0.00022559806849464792
